%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point_id,field.x,field.y,field.z,field.range,field.velocity,field.doppler_bin,field.bearing,field.intensity
1570866448418858221,210080,1570866448416197111,ti_mmwave,17,9.40625,-0.58984375,0.0,9.41154193878,0.0,8,-3.58818483353,15.9106464386
1570866448418860194,210081,1570866448416388071,ti_mmwave,18,9.44921875,-0.591796875,0.0,9.45511341095,0.0,8,-3.58370709419,16.2324924469
1570866448418862449,210082,1570866448416402481,ti_mmwave,19,9.884765625,-0.619140625,0.0,9.890832901,0.0,8,-3.58408761024,13.9793996811
1570866448418887959,210083,1570866448416407413,ti_mmwave,20,9.912109375,-1.248046875,0.0,9.97797679901,0.0,8,-7.17642259598,13.0102996826
1570866448418894528,210084,1570866448416411230,ti_mmwave,21,9.955078125,-1.25390625,0.0,10.0215492249,0.0,8,-7.17896699905,13.6172780991
1570866448418896729,210085,1570866448416415504,ti_mmwave,22,10.189453125,-0.638671875,0.0,10.1958370209,0.0,8,-3.58659029007,11.7609128952
1570866448418898959,210086,1570866448416419141,ti_mmwave,23,10.1953125,3.353515625,0.0,10.7187004089,0.0,8,18.20744133,12.3044891357
1570866448418935302,210087,1570866448416422658,ti_mmwave,24,10.236328125,3.3671875,0.0,10.7622718811,0.0,8,18.20835495,13.6172780991
1570866448418939716,210088,1570866448416426498,ti_mmwave,25,10.27734375,3.380859375,0.0,10.8058443069,0.0,8,18.2092609406,11.7609128952
1570866448418942363,210089,1570866448416430136,ti_mmwave,26,7.359375,8.34375,0.0,11.1108474731,0.0,8,48.5869827271,15.9106464386
1570866448418967211,210090,1570866448416433736,ti_mmwave,27,10.69140625,-1.34765625,0.0,10.7622718811,0.0,8,-7.18426799774,12.5527248383
1570866448418971564,210091,1570866448416437255,ti_mmwave,28,10.734375,-1.3515625,0.0,10.8058443069,0.0,8,-7.17633295059,11.1394338608
1570866448418974524,210092,1570866448416440906,ti_mmwave,29,11.119140625,-0.34765625,0.0,11.1108474731,0.0,8,-1.79085314274,15.9106464386
1570866448461598558,210093,1570866448451389284,ti_mmwave,0,0.263671875,0.228515625,0.0,0.348575621843,0.0,8,40.9143829346,30.0043411255
1570866448461610028,210094,1570866448451433524,ti_mmwave,1,0.296875,0.2578125,0.0,0.392147570848,0.0,8,40.971736908,31.6583766937
1570866448461612488,210095,1570866448451439007,ti_mmwave,2,0.31640625,0.30078125,0.0,0.435719519854,0.0,8,43.549785614,29.8900470734
1570866448461614779,210096,1570866448451444655,ti_mmwave,3,1.17578125,0.07421875,0.0,1.17644274235,0.0,8,3.61188483238,27.2181053162
1570866448461616724,210097,1570866448451448942,ti_mmwave,4,1.21875,0.076171875,0.0,1.22001469135,0.0,8,3.57633447647,34.038066864
1570866448461619037,210098,1570866448451453420,ti_mmwave,5,1.263671875,0.078125,0.0,1.26358664036,0.0,8,3.53774023056,35.8478355408
1570866448461621089,210099,1570866448451457181,ti_mmwave,6,1.306640625,0.08203125,0.0,1.30715858936,0.0,8,3.59232997894,33.590763092
1570866448461623358,210100,1570866448451460948,ti_mmwave,7,1.333984375,-1.37890625,0.0,1.91716587543,0.0,8,-45.9486579895,25.6584777832
